,pm25,t2m,d2m,u10,v10,sp,t500,t850,t1000,q500,q850,q1000,u500,u850,u1000,v500,v850,v1000,w500,w850,w1000
2017-01-23 20:00:00,76.0,267.2943777937976,258.5468618756671,-1.7221230836265549,1.5967855890214175,99947.45067561381,240.9809783432144,264.2834435806786,270.45259816186024,0.0001055893764561281,0.0006669829040293548,0.000998629984618497,25.84687887671455,3.5594519760306227,-1.1640462597848487,-15.542176122349467,-5.342070191105859,1.6647104829080925,-0.07495251985696649,0.15791989431866843,-0.05003802153813619
2017-01-24 02:00:00,121.0,264.81188942304715,257.63576167166013,0.6485617102986989,-1.4821972683341087,100130.18164703279,241.2584515627578,264.4538914155409,269.36781000355006,3.640223039217891e-05,0.000746698528842165,0.0010580406861299303,18.697151220521693,2.981657893116365,1.2356324478109126,-17.54650778272239,-2.9207034631787074,-0.15328636004698382,0.16270053606250306,-0.03661545048813908,0.08804897652416288
2017-01-24 14:00:00,77.0,274.1572259627008,258.49367332321697,0.24631299955507657,1.4855384665999658,100013.38757954008,243.78610046269367,266.9260456715681,272.0566576310302,0.00023042705304977297,0.0006733751946983065,0.001140012413531781,17.578228324724936,5.615235737121618,0.1786612151712621,-15.52245815225234,-1.6784713470597294,1.685414351510075,0.2934327006727489,0.09411671412210681,-0.04893479652032823
2017-01-25 02:00:00,176.0,266.5753416262489,260.51188339674167,0.6241508386704582,1.405853027786847,99952.47725573376,241.75790335793593,268.9225315512352,265.8637196310305,0.00027366901933973883,0.0012133357476756378,0.0011862625166071377,11.749714709331647,6.662092412511128,1.4417165517825197,-11.917027319992737,4.6559265466422035,1.2427459228295819,-0.08313477207237568,-0.2216814472254281,0.036565142359790415
2017-01-25 08:00:00,153.0,264.5291823245302,260.0164418804006,-0.5942700582521765,-0.40410015498014884,99887.72307654159,247.2624435132589,268.9449936690077,267.623692623563,0.00015823177020043468,0.0012189760041482426,0.00116896573009115,-0.2967229755853271,5.315591978586214,-0.08052431436358098,-30.911347914554828,-1.3176324942823117,0.5348707963427355,0.3485020161449974,-0.0790896136737464,-0.009586437551843519
2017-01-25 20:00:00,227.0,268.6535055051582,262.03957681989283,0.807409266256383,3.6429826609755422,99313.21453695085,250.15345020069208,274.8987761797819,273.8945873852439,0.00019808958260683976,0.0009283147872600275,0.0016615481286986044,12.849672810284394,9.8633497821805,0.997940352432618,-10.179874154435879,6.966872642025446,3.234260902639373,0.05155061551834883,-0.15475246281174385,-0.09481057017751016
2017-01-26 08:00:00,289.0,267.61335674646386,263.2609435798589,1.9334933878895844,-0.7415914252474755,98513.3969355134,251.98213084758765,273.02649259838665,274.78646559091914,0.0005944116040818449,0.002336498819920268,0.00218533994645447,29.39961711082629,10.633320452847423,1.7110166385675019,2.8872246289299435,-2.1270551667693605,-0.5555329500283674,-0.312053963267532,0.01229419196801479,0.14863441708545128
2017-01-27 08:00:00,12.0,264.8801658543871,257.3205702497334,1.6847855218801149,-0.6981550487964028,99774.47718325119,245.61213850749834,264.3574364392235,270.90448311940236,7.249987181684805e-05,0.0006350214506845968,0.0008685280686504208,23.118477058489226,8.008592846436041,1.460681346626533,-11.489147368885089,-2.605215941624681,-0.03892213348364937,0.031232888107051826,-0.025031587801155275,0.10579251222724123
2017-01-27 20:00:00,123.0,270.0040986626013,258.45033450270205,0.7260396941622465,3.1223711273964994,99165.66962637145,249.425413324652,267.418890961519,272.9498571377509,0.0006361495019791188,0.000782420153168659,0.001117827404739537,30.35417845130827,9.094643431169846,1.1332225556532425,-4.938837702619619,5.3687311656533305,4.031852793068144,-0.11338152464394452,-0.021997719002183336,-0.07467671360251449
2017-01-28 02:00:00,646.0,268.1894391358946,258.65422395376095,0.5551635927645597,1.6564715451520282,98875.60638533259,252.1961816169497,267.4875986158821,272.20464334812,0.0009219224965910759,0.0013494539372144922,0.001125347746703009,30.105107479023566,9.020048571450062,0.43531810539356997,-1.909171597196111,8.883459335466153,1.9318889777241584,-0.04295899434053496,-0.34478297212916875,-0.019331591875814014
